Artikelnummer,VariantAv,"Namn,en-US","Namn,sv-SE","Url,en-US","Url,sv-SE","""Beskrivning (id: _description)"",en-US","""Beskrivning (id: _description)"",sv-SE","Sökmotoranpassad beskrivning,en-US","Sökmotoranpassad beskrivning,sv-SE","Sökmotoranpassad titel,en-US","Sökmotoranpassad titel,sv-SE",Bilder,Ställtid,Justerbar bygglängd,Godkänd för,Rörelseupptagning vinkel ±,Rörelseupptagning lateral ±,Rörelseupptagning axial -,Rörelseupptagning axial +,"""Bakstycke (id: ArticleBackPlate)""","""Kula (id: ArticleBall)""","""Kultätning (id: ArticleBallSeat)""",Spridningsvinkel,Bälg,"""Husdiameter (id: ArticleBodyDiameter)""","""Ventilhus (id: ArticleBodyMaterial)""","""Bult (id: ArticleBolt)""","""Bygglängd (id: ArticleBuildLength)""","""Läggdjup (id: ArticleBuriedDepth)""",Kabel,Kabelkontakt,"""Kapacitet (id: ArticleCapacity)""",Kapillärrör,Lättverk,"""Patron (id: ArticleCartridge)""","""Patronlängd (id: ArticleCartridgeLength)""","""Foderrör (id: ArticleCasing)""","""Klaff (id: ArticleClapet)""","""Spole (id: ArticleCoil)""","""Kabelhuvud (id: ArticleCoilHead)""",Kommunikation,"""Anslutning (id: ArticleConnection)""","""Konsol (id: ArticleConsole)""","""Matningstryck (id: ArticleControlPressure)""","""Slang (id: ArticleCord)""","""Ytbehandling (id: ArticleCorrosionProtection)""","""Lock (id: ArticleCover)""",Min ∆p,Artikelbeskrivning,Utförande,"""Membran (id: ArticleDiaphragm)""",Max differenstryck,Smutsfilter,"""Spjällskiva (id: ArticleDisc)""","""Display (id: ArticleDisplay)""",DN,Doseringssystem,"""Renspropp (id: ArticleDrainPlug)""",Driftart,Dy,Di/Dy,"""Kapsling (id: ArticleEnclosure)""",Explosionsskydd,Inv gänga,"""Filterpåse (id: ArticleFilterBag)""","""Storlek påse (id: ArticleFilterBagSize)""",Filterända,Passar,Flänspackning,"""Fläns (id: ArticleFlangeMaterial)""",Flöde,För spole,För dimension,"""Ram (id: ArticleFrame)""","""Packning (id: ArticleGasket)""","""Glas (id: ArticleGlass)""","""Gradering (id: ArticleGrading)""",Höjd,"""Ratt (id: ArticleHandwheel)""","""Mutter (id: ArticleHexagonNut)""",Fästbild,"""Hus (id: ArticleHousing)""",Hustätning,Höjd x bredd x djup,Höjd x diameter,Höjd x djup,Primärtryck,Inv diameter,Isoleringsklass,Kvs-värde m³/h,Kv-värde m³/h,"""Uppdateringsdatum (id: ArticleLastModified)""",Längd,Längd x höjd x bredd,Ändlägeskontakt,"""Liner (id: ArticleLiner)""",Belastningsklass,Längd x diameter,Utv gänga,"""Marknad (id: ArticleMarketAvailability)""","""Tätning (id: ArticleMaterialsSeal)""",Max mottryck,Max arbetstryck,Max tryck,Max temp,"""Mätområde (id: ArticleMeasurementRange)""",Mätosäkerhet,"""Mätelektrod (id: ArticleMeasuringElectrodes)""",Membran Ø,Maskvidd,"""Mikron (id: ArticleMicron)""",Min tryck,Min temp,Modell,"""Montagefläns (id: ArticleMountingFlange)""",M-gänga,Antal,Antal membran,Antal påsar,Antal patroner,Antal fjädrar,Antal prover,Antal gängade hål,Antal gängstänger,Artikel nr,Mutter+bricka,Öppningstryck,Manövrering,"""O-ring (id: ArticleOring)""",Sekundärtryck,Utsignal,Paketbeskrivning,"""Översättning saknas (id: ArticlePackageLinkAmount)""",Paket nr,"""Kolv (id: ArticlePiston)""","""Lucka (id: ArticlePlate)""",Kalott,PN,PN ändfläns,Effektbehov,"""Tryckområde (id: ArticlePressureRange)""",Pris (kr/st),"""IP-klass (id: ArticleProtectionClass)""","""Publicerad (id: ArticlePublishedOn)""",Märkström,RSK nr,"""Provbehållare (id: ArticleSamplerHolder)""",Tätningstryck,"""Säte (id: ArticleSeat)""","""Manschett (id: ArticleSeatButterflyValves)""","""Sätesring (id: ArticleSeatRing)""",Inställningsområde,Drivaxel,"""Storlek (id: ArticleSize)""",Fjäderkraft 0°/90°,Fjäderpaket,Startström,Spindelfyrkant,"""Silinsats (id: ArticleStrainer)""",Silkorg,Silhål,Pinnbult,Sugslang,Leverantör,Leverantörsnummer,Styrtryck,"""Spänningsmatning (id: ArticleSupplyVoltage)""",Stödhylsa,Ytbeklädnad,"""Ytskydd (id: ArticleSurfaceTreatment)""",Tjocklek,"""Gänga (id: ArticleThreadMaterial)""",Gängstång,"""Toppfläns (id: ArticleTopFlange)""","""Vridmoment (id: ArticleTorque)""",Vridmoment 0°/90°,Artikeltyp,Typ av ring,"""Kägla (id: ArticleValveCone)""",Ventiltallrik,Öppning Ø,"""Ventilring (id: ArticleValveRing)""",Version,Varugrupp,Visuell indikering,VM-nummer,"""Volym (id: ArticleVolume)""",V-port,"""Kilslid (id: ArticleWedge)""",Vikt (kg),Vikt (kg) 14W,Vikt (kg) 8W,"""Betäckning (id: ArticleWellCovering)""","""Torkarblad (id: ArticleWiperBlade)""","""Varumärke (id: Brand)""",Detaljerad kategoribeskrivning,"""Dölj på webben (id: ChannelNodeHideOnWeb)""",Global Handel Artikelnummer,Tillverkarens varunummer,"Nyhet,en-US","Nyhet,sv-SE",Antal montagehål x Ø mm,Lista med organisationer,Tätning manöverdon,Omgivningstemperatur,Omgivningstemperatur med uppvärmning,Användningsområde,Godkännande,"""Bakstycke (id: ProductBackPlate)""","""Kula (id: ProductBall)""",Kula DN 250–600,Kula DN 50–200,"""Kultätning (id: ProductBallSeat)""",Kultätning Dy 12–35,Kultätning Dy 42–54,"""Kulventil ¼""""""",Batteritid DN 250–600,Batteritid DN 25–200,Axellager,Bälgtätning,"""Husdiameter (id: ProductBodyDiameter)""","""Ventilhus (id: ProductBodyMaterial)""",Ventilhus DN 125–600,Ventilhus DN 15,Ventilhus DN 15–50,Ventilhus DN 20–300,Ventilhus DN 20–50,Ventilhus DN 350–600,Ventilhus DN 50,Ventilhus DN 65–100,Ventilhus DN 65–80,Ventilhus Dy 12–35,Ventilhus Dy 42–54,"""Hus (id: ProductBodyMaterialSampler)""","""Bult (id: ProductBolt)""",Överdel,Överdel DN 100–150,Överdel DN 15,Överdel DN 15–80,Överdel DN 20–50,"""Läggdjup (id: ProductBuriedDepth)""",Spindelbussning,Hölje,"""Kapacitet (id: ProductCapacity)""",Kapacitet tippvåg,Uppsamlingsarea,"""Patron (id: ProductCartridge)""","""Foderrör (id: ProductCasing)""",Kemankare,"""Klaff (id: ProductClapet)""","""Spole (id: ProductCoil)""",Kontaktform,"""Kabelhuvud (id: ProductCoilHead)""","""Anslutning (id: ProductConnections)""","""Konsol (id: ProductConsole)""","""Matningstryck (id: ProductControlPressure)""","""Slang (id: ProductCord)""",Korrosivitetsklass,"""Ytbehandling (id: ProductCorrosionProtection)""","""Lock (id: ProductCover)""",Datalogger,"""Beskrivning (id: ProductDescription)""","""Membran (id: ProductDiaphragm)""",Dimension,"""Spjällskiva (id: ProductDisc)""",Spjällskiva/axel,"""Display (id: ProductDisplay)""",Hållare tömningsrör,"""Renspropp (id: ProductDrainPlug)""",Dräneringsventil,Driftcykel,Minsta ledningsförmåga övriga vätskor,Minsta ledningsförmåga,Minsta ledningsförmåga vatten,Elanslutning,"""Kapsling (id: ProductEnclosure)""",Kapsling version C,Kapsling version W,Ändstycke,Ändstycke Dy 12–35,Ändstycke Dy 42–54,"""Bygglängd (id: ProductFaceToFaceDesign)""",Fyllnadsvätska,"""Filterpåse (id: ProductFilterBag)""","""Storlek påse (id: ProductFilterBagSIze)""",Sluten ända,Filtreringsnivå,Öppen ända,"""Fläns (id: ProductFlange)""",Flänsstandard,Flottör,"""Ram (id: ProductFrame)""",Frekvens,"""Packning (id: ProductGasket)""",Packning DN 15,Packning DN 20–50,Packningshållare,Packningshållare DN 150–400,Packningshållare DN 40–100,Gland,"""Glas (id: ProductGlass)""","""Gradering (id: ProductGrading)""",Styrning,Styrring,"""Ratt (id: ProductHandwheel)""",Ratt DN 150,Ratt DN 15–125,"""Mutter (id: ProductHexagonNut)""","""Dölj på webben (id: ProductHideOnWeb)""","""Hus (id: ProductHousing)""",Indikator,Intensitet,Intervallinställning,Lanterna,"""Uppdateringsdatum (id: ProductLastModified)""","""Patronlängd (id: ProductLengthCartridge)""",Mätområde nivå - ultraljud,Handspak,"""Liner (id: ProductLiner)""",Vätskekategori,Huvudkategori,Huvudaxel,Manuell provutvinning,"""Marknad (id: ProductMarketAvailability)""",Manöverdon,"""Tätning (id: ProductMaterialsSeal)""",Max luftfuktighet,Max givaravstånd,Mätfrekvens,"""Mätområde (id: ProductMeasurementRange)""",Mätområde nivå - tryck,Mätområde temperatur,Mätområde hastighet,Mätprincip,"""Mätelektrod (id: ProductMeasuringElectrodes)""",Mätrör,Mediaberörda delar,Mediatemperatur,"""Mikron (id: ProductMicron)""",Min slamdensitet,Munstycke,Produkt nr,Täckkägla,Täckkägla DN 150–200,Täckkägla DN 40–65,Täckkägla DN 50–100,Täckkägla DN 80–400,Fråntid,Tilltid,Arbetstryck,"""O-ring (id: ProductOring)""",O-ring Dy 12–35,Överfyllningsskydd,Pausläge,"""Kolv (id: ProductPiston)""",Kolv DN 15–50,Kolv DN 65–200,"""Lucka (id: ProductPlate)""",Strömförbrukning,Tryckutlopp,"""Tryckområde (id: ProductPressureRange)""",Tryckklass,Funktion,Processtryck,Produktnamn,Stoppalternativ,Startalternativ,"""IP-klass (id: ProductProtectionClass)""","""Publicerad (id: ProductPublishedOn)""",Pulsinställning,CAD,Dokument,Länkar,"Produktrecensioner,en-US","Produktrecensioner,sv-SE","""Provbehållare (id: ProductSamplerHolder)""",Provtemperatur,Skyddsnät,Skruv,"""Säte (id: ProductSeat)""","""Manschett (id: ProductSeatButterflyValves)""",Säte DN 150–400,Säte DN 40–100,"""Sätesring (id: ProductSeatRing)""",Sätesring DN 15–50,Sätesring DN 65–150,Axel,"Produktblad,en-US","Produktblad,sv-SE","""Storlek (id: ProductSize)""",Fjäder,Stand Alone Product,Spindel,Spindel DN 125–300,Spindel DN 15–50,Spindel DN 50–100,Spindel DN 65–200,Spindelmutter,Spindeltätning,Förvaringstemperatur,"""Silinsats (id: ProductStrainer)""",Packbox,Produktkategori,Sughöjd,"""Varumärke (id: ProductSupplier)""","""Spänningsmatning (id: ProductSupplyVoltage)""","""Ytskydd (id: ProductSurfaceProtection)""",Temperatur,Kylsystem,"""Gänga (id: ProductThreadMaterial)""",Gängstandard,Täthetsklass,Vi tipsar,"""Toppfläns (id: ProductTopFlange)""","""Vridmoment (id: ProductTorque)""",Typ av givare,"Produkttyp,en-US","Produkttyp,sv-SE","""Kägla (id: ProductValveCone)""","""Montagefläns (id: ProductValveInterface)""","""Ventilring (id: ProductValveRing)""","""Volym (id: ProductVolume)""",Bricka,"""Kilslid (id: ProductWedge)""",Svetsstandard,"""Betäckning (id: ProductWellCovering)""","""Torkarblad (id: ProductWiperBlade)""",Drifttemperatur,Våta material,"Produktegenskaper,en-US","Produktegenskaper,sv-SE","URL (artikel),en-US","URL (artikel),sv-SE",Fältmall,Kategori,Momsgrupp,"Pris:109,SEK","Pris:103,SEK","Pris:101,SEK","Pris:100,SEK","Pris:107,SEK","Pris:108,SEK","Pris:114,SEK","Pris:102,SEK","Pris:197,SEK","Pris:115,SEK",Lager:Ventim,Produktpaket,Publicerad i Ventim,Måttenhet
109301,bp-vm3040g,,Vridspjällventil VM3040G,,,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,60 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 200, PN 10",,,,,"syrafast stål 1,4408",,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,10/23/2023 08:28:00 +00:00,,,,,,,,Swedish,,,,,60,,,,,,,,−20,Z 014-A Gas,,,,,,,,,,,109301,,,fri axel (för don),,,,,,,,,,10,10,,,6594,,,,,,,,NBR,,,,,,,,17 mm,,,,,,4632485,50009,,,,,,,,,F07,,,,,,,,,,,,VM3040G,,,,"18,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,109301,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,3956,6594,5275,5605,4616,4286,3627,4946,4301,3297,6,,Ja,
110285,bp-vm3040g,,Vridspjällventil VM3040G,110285,110285,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,68 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 250, PN 10",,,,,"syrafast stål 1,4408",,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,10/24/2023 08:42:00 +00:00,,,,,,,,Swedish,,,,,60,,,,,,,,−20,Z 014-A Gas,,,,,,,,,,,110285,,,fri axel (för don),,,,,,,,,,10,10,,,12896,,,,,,,,NBR,,,,,,,,22 mm,,,,,,50009,4632487,,,,,,,,,F10,,,,,,,,,,3900,,VM3040G,,,,"29,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,110285,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,7781,12969,10375,11024,9078,8430,7133,9727,8005,6485,0,,Ja,
110126,bp-vm3040g,,Vridspjällventil VM3040G,,,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,78 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 300, PN 10",,,,,"syrafast stål 1,4408",,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8120,10/24/2023 08:42:00 +00:00,,,,,,,,Swedish,,,,,60,,,,,,,,−20,Z 014-A Gas,,,,,,,,,,,110126,,,fri axel (för don),,,,,,,,,,10,10,,,17320,,,,,,,,NBR,,,,,,,,22 mm,,,,,,4632489,50009,,,,,,,,,F10,,,,,,,,,,,,VM3040G,,,,"37,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,110126,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,10392,17320,13856,14722,12124,11258,9526,12990,10751,8660,0,,Ja,
111361,bp-vm3040g,,Vridspjällventil VM3040G,111361,111361,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,102 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 400, PN 3",,,,,"syrafast stål 1,4408",,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600,12/19/2022 20:29:00 +00:00,,,,,,,,Swedish,,,,,60,,,,,,,,−20,Z 014-A Gas,,,,,,,,,,,111361,,,fri axel (för don),,,,,,,,,,3,10,,,34313,,,,,,,,NBR,,,,,,,,anpassas,,,,,,50009,6049485,,,,,,,,,F12,,,,,,,,,,3900,,VM3040G,,,,"81,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,111361,,,,18983,31638,25310,26892,22147,20565,17401,23729,25735,15819,0,,Nej,
112392,bp-vm3040g,,Vridspjällventil VM3040G,,,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,102 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 400, PN 3",,,,,"syrafast stål 1,4408",,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600,12/19/2022 20:29:00 +00:00,,,,,,,,Swedish,,,,,60,,,,,,,,−10,Z 014-A Gas,,,,,,,,,,,112392,,,fri axel (för don),,,,,,,,,,3,10,,,42748,,,,,,,,NBR,,,,,,,,anpassas,,,,,,50009,6056459,,,,,,,,,F12,,,,,,,,,,,,VM3040G,,,,"81,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,112392,,,,25649,42748,34198,36336,29924,27786,23511,32061,32061,21374,0,,Nej,
bp-vridspjall-tillval,,,,,vridspjall-tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,12/01/2022 08:50:00 +00:00,,,,,,,,,Swedish,,,,,,,,,,,,,,,,,,vridspjall-tillval,,,,,,,,,,,,,,,,,,,,,,,Vridspjäll Tillval,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,,Produkt,,,,,,,,,,,,,,,,
101613M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steglös handspak Ebro VM 3093, DN 20-65",,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/25/2022 09:11:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,101613M,,,steglös spak,,,,"Steglös handspak Ebro VM 3093, DN 20-65",,101613M,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,101613m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:990034;1,0000:107090",Nej,
102350M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dubbelverkande luftdon, EB5, Monterad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/25/2022 08:42:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,102350M,,,dubbelverkande luftdon,,,,"Dubbelverkande luftdon, EB5, Monterad",,102350M,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102350m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:101585;1,0000:990003",Nej,
102346M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Snäckväxel VM 3099, DN 20-65",,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022 09:23:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,102346M,,,växel,,,,"Snäckväxel VM 3099, DN 20-65",,102346M,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102346m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:120964;1,0000:120960;1,0000:990005;1,0000:120954",Nej,
102355M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enkelverkande luftdon, EB6, Monterad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/25/2022 09:07:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,102355M,,,enkelverkande luftdon,,,,"Enkelverkande luftdon, EB6, Monterad",,102355M,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102355m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:990003;1,0000:101629",Nej,
118678M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elmanöverdon, E65, 230V/50Hz, Monterad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/25/2022 09:10:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,118678M,,,elmanöverdon,,,,"Elmanöverdon, E65, 230V/50Hz, Monterad",,118678M,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,118678m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:104637;1,0000:990018",Nej,
102347M,bp-vridspjall-tillval,,Vridspjäll Tillval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Växelhus DN 80-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/13/2022 08:00:00 +00:00,,,,,,,,Swedish,,,,,80,,,,,,,,,,,,,,,,,,,,102347M,,,växel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102347m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:120955;1,0000:120960;1,0000:990005;1,0000:120965",Nej,
